creationDate|deletionDate|explicitlyDeleted|PersonId|CommentId
2012-09-30T13:30:58.711+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1099511629988
2012-09-26T15:25:35.600+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833329|1099511629988
2012-09-29T08:58:21.128+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1099511629992
2012-02-17T15:32:23.659+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|824633723066
2012-12-24T21:53:51.579+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1168231107404
2012-12-25T17:41:33.306+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088834|1168231107473
2012-11-22T07:22:29.422+00:00|2012-12-05T17:24:26.524+00:00|false|13194139533355|1168231107484
2012-11-24T22:11:35.155+00:00|2012-12-05T17:24:26.524+00:00|false|37383395344409|1168231107490
2012-11-24T06:15:31.073+00:00|2012-12-05T17:24:26.524+00:00|false|37383395344394|1168231107490
2012-11-21T18:54:50.141+00:00|2012-12-05T17:24:26.524+00:00|false|2199023255557|1168231107490
2012-11-18T02:00:42.269+00:00|2012-12-05T17:24:26.524+00:00|false|26388279066658|1168231107490
2012-11-23T13:15:40.077+00:00|2012-12-05T17:24:26.524+00:00|false|35184372088856|1168231107490
2012-11-23T22:12:55.008+00:00|2012-12-05T17:24:26.524+00:00|false|32985348833318|1168231107490
2012-11-20T09:48:50.009+00:00|2012-11-20T09:49:00.010+00:00|true|6597069766702|1168231107490
2012-11-19T17:47:08.182+00:00|2012-12-05T17:24:26.524+00:00|false|19791209299968|1168231107490
2012-11-24T07:15:54.778+00:00|2012-12-05T17:24:26.524+00:00|false|28587302322180|1168231107490
2012-11-22T10:07:22.384+00:00|2012-12-05T17:24:26.524+00:00|false|26388279066632|1168231107490
2012-11-20T08:37:52.199+00:00|2012-12-05T17:24:26.524+00:00|false|24189255811109|1168231107490
2012-11-18T08:07:40.054+00:00|2012-12-05T17:24:26.524+00:00|false|28587302322196|1168231107490
2012-11-19T18:23:52.378+00:00|2012-12-05T17:24:26.524+00:00|false|28587302322209|1168231107490
2012-12-23T01:38:31.499+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1168231107497
2012-12-19T09:18:37.252+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1168231107497
2012-12-22T18:15:47.768+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088871|1168231107497
2012-12-18T09:10:42.906+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|1168231107497
2012-12-18T10:03:40.425+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833291|1168231107497
2012-12-22T02:06:41.012+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|1168231107497
2012-12-21T04:38:50.157+00:00|2012-12-21T04:39:00.158+00:00|true|17592186044461|1168231107497
2012-12-23T01:39:26.685+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|1168231107497
2012-12-23T21:17:58.218+00:00|2013-01-01T00:00:00.000+00:00|false|16|1168231107497
2012-12-18T07:59:13.663+00:00|2013-01-01T00:00:00.000+00:00|false|15393162788877|1168231107497
2012-12-22T04:16:37.417+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|1168231107497
2012-12-23T23:28:18.669+00:00|2013-01-01T00:00:00.000+00:00|false|37383395344394|1168231107497
2012-12-17T19:15:06.430+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255557|1168231107497
2012-12-18T13:29:56.669+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066658|1168231107497
2012-12-19T12:25:56.746+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088856|1168231107497
2012-12-23T19:22:20.687+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833318|1168231107497
2012-12-21T10:19:45.144+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|1168231107497
2012-12-22T10:59:57.410+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299968|1168231107497
2012-12-21T17:41:26.265+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322180|1168231107497
2012-12-22T02:22:39.890+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066632|1168231107497
2012-12-17T20:24:30.218+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|1168231107497
2012-12-22T06:47:52.408+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|1168231107497
2012-12-18T16:03:20.081+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322209|1168231107497
2012-12-20T21:37:49.643+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1168231107497
2012-12-23T06:46:15.219+00:00|2013-01-01T00:00:00.000+00:00|false|14|1168231107497
2012-12-19T10:39:21.633+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|1168231107497
2012-12-22T07:13:04.840+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533355|1168231107497
2012-12-19T06:06:31.233+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833329|1168231107497
2012-12-23T09:06:33.829+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322191|1168231107497
2012-12-17T05:30:14.953+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277808|1168231107497
2012-12-22T23:59:32.932+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|1168231107497
2012-12-23T13:27:25.134+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066655|1168231107497
2012-12-20T08:25:28.414+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577731|1168231107497
2012-12-19T02:48:31.188+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088834|1168231107497
2012-12-23T11:32:48.832+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277783|1168231107497
2012-12-21T02:07:05.040+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066641|1168231107497
2012-12-21T23:20:47.429+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1168231107497
2012-12-22T13:15:16.061+00:00|2013-01-01T00:00:00.000+00:00|false|32|1168231107497
2012-12-23T03:51:08.309+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|1168231107497
2012-12-18T02:57:19.799+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044443|1168231107497
2012-12-22T14:42:39.524+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066668|1168231107497
2012-12-21T15:35:54.201+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1168231107497
2012-12-19T18:12:41.146+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299987|1168231107497
2012-12-19T20:58:02.871+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322223|1168231107497
2012-12-22T12:51:15.885+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088850|1168231107497
2012-12-23T15:59:46.220+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|1168231107497
2012-12-20T20:30:41.767+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577740|1168231107497
2012-08-30T12:56:50.004+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1030792154027
2012-08-31T16:59:27.254+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1030792154027
2012-08-30T12:48:52.122+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|1030792154027
2012-08-26T05:28:26.177+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|1030792154027
2012-08-30T09:02:13.302+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044461|1030792154027
2012-08-31T04:40:23.215+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|1030792154027
2012-08-27T04:55:16.224+00:00|2013-01-01T00:00:00.000+00:00|false|16|1030792154027
2012-09-01T05:30:17.084+00:00|2013-01-01T00:00:00.000+00:00|false|15393162788877|1030792154027
2012-08-27T04:28:36.406+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|1030792154027
2012-08-31T18:43:10.969+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255557|1030792154027
2012-08-25T09:47:54.750+00:00|2012-08-25T09:48:04.783+00:00|true|26388279066658|1030792154027
2012-09-01T04:27:20.345+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833318|1030792154027
2012-08-30T16:30:23.143+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|1030792154027
2012-08-26T21:57:15.135+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299968|1030792154027
2012-08-27T03:12:28.888+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322180|1030792154027
2012-08-26T16:03:20.401+00:00|2012-08-26T16:03:30.401+00:00|true|26388279066632|1030792154027
2012-08-25T23:57:34.388+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|1030792154027
2012-08-29T17:35:57.176+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|1030792154027
2012-08-28T16:44:19.257+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322209|1030792154027
2012-08-30T13:44:49.817+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1030792154027
2012-08-31T07:09:15.332+00:00|2013-01-01T00:00:00.000+00:00|false|14|1030792154027
2012-08-27T13:36:04.945+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|1030792154027
2012-08-27T06:30:06.356+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533355|1030792154027
2012-08-31T16:45:47.845+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833329|1030792154027
2012-08-26T13:59:57.956+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322191|1030792154027
2012-08-29T20:39:22.182+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277808|1030792154027
2012-08-30T11:18:53.673+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|1030792154027
2012-08-30T08:51:16.328+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066655|1030792154027
2012-08-30T18:08:43.930+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577731|1030792154027
2012-08-26T19:58:58.141+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277783|1030792154027
2012-08-27T02:45:32.555+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066641|1030792154027
2012-08-31T15:47:40.208+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1030792154027
2012-08-28T15:19:40.666+00:00|2012-08-28T15:19:50.667+00:00|true|32|1030792154027
2012-08-29T16:53:07.321+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|1030792154027
2012-08-31T21:40:51.654+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044443|1030792154027
2012-08-26T20:54:00.737+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066668|1030792154027
2012-09-01T04:55:26.433+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1030792154027
2012-08-29T12:18:12.060+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299987|1030792154027
2012-08-29T17:58:05.744+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322223|1030792154027
2012-08-30T18:06:38.299+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|1030792154027
2012-08-27T06:03:10.044+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577740|1030792154027
2012-12-31T01:57:03.053+00:00|2013-01-01T00:00:00.000+00:00|false|37383395344394|1168231107555
2012-12-22T00:38:41.991+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022237|1168231107612
2012-12-18T23:16:18.978+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1168231107612
2012-12-20T20:15:42.077+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088834|1168231107612
2012-12-21T20:30:12.731+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066668|1168231107612
2012-12-22T19:00:19.064+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833291|1168231107612
2012-12-24T14:25:45.558+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066655|1168231107612
2012-12-24T07:35:39.502+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|1168231107612
2012-12-25T05:53:12.474+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022234|1168231107612
2012-12-19T18:45:35.710+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833329|1168231107612
2012-12-24T19:50:57.783+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255573|1168231107612
2012-12-24T16:44:30.330+00:00|2013-01-01T00:00:00.000+00:00|false|16|1168231107612
2012-12-19T10:01:40.553+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088871|1168231107612
2012-12-20T02:49:51.657+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1168231107612
2012-12-23T15:26:30.114+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322223|1168231107612
2012-12-24T07:30:16.688+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255557|1168231107612
2012-12-22T17:16:49.195+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555527|1168231107612
2012-12-21T09:22:14.656+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277808|1168231107612
2012-12-24T17:19:08.650+00:00|2013-01-01T00:00:00.000+00:00|false|32985348833318|1168231107612
2012-12-23T18:05:19.583+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322204|1168231107612
2012-12-24T19:11:23.605+00:00|2013-01-01T00:00:00.000+00:00|false|37383395344394|1168231107612
2012-12-21T22:06:02.683+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322191|1168231107612
2012-12-22T08:52:18.904+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533342|1168231107612
2012-12-23T18:21:37.347+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322180|1168231107612
2012-12-20T10:54:12.034+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088856|1168231107612
2012-12-20T11:51:56.901+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|1168231107612
2012-12-20T06:23:52.563+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066641|1168231107612
2012-12-25T18:06:24.148+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1168231107612
2012-12-19T15:56:39.905+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066632|1168231107612
2012-12-23T01:10:27.133+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044461|1168231107612
2012-12-21T23:47:09.297+00:00|2013-01-01T00:00:00.000+00:00|false|32|1168231107612
2012-12-20T20:59:45.756+00:00|2013-01-01T00:00:00.000+00:00|false|21990232555526|1168231107612
2012-12-20T07:24:22.905+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277783|1168231107612
2012-12-21T14:54:03.452+00:00|2013-01-01T00:00:00.000+00:00|false|8796093022244|1168231107612
2012-12-25T15:54:47.336+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044443|1168231107612
2012-12-20T14:24:48.015+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811109|1168231107612
2012-12-22T09:53:34.913+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533355|1168231107612
2012-12-20T17:55:09.505+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577731|1168231107612
2012-12-20T03:52:29.102+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322209|1168231107612
2012-12-25T07:10:05.053+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299987|1168231107612
2012-12-23T11:09:59.259+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088850|1168231107612
2012-12-24T12:22:21.845+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|1168231107612
2012-12-25T08:50:27.162+00:00|2013-01-01T00:00:00.000+00:00|false|26388279066658|1168231107612
2012-12-25T10:59:59.285+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577740|1168231107612
2012-12-25T09:14:34.288+00:00|2013-01-01T00:00:00.000+00:00|false|15393162788877|1168231107612
2012-12-23T13:22:58.446+00:00|2013-01-01T00:00:00.000+00:00|false|14|1168231107612
2012-12-21T17:21:40.431+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1168231107612
2012-12-25T00:06:23.664+00:00|2013-01-01T00:00:00.000+00:00|false|19791209299968|1168231107612
2012-11-11T23:19:30.939+00:00|2013-01-01T00:00:00.000+00:00|false|32|1099511631139
2012-11-09T03:38:48.772+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1099511631139
2012-11-07T19:02:09.190+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|1099511631139
2012-11-08T16:11:35.558+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1099511631139
2012-11-08T01:27:43.049+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|1099511631139
2012-11-09T23:53:24.687+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1099511631139
2012-11-09T05:04:12.159+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044461|1099511631139
2012-11-07T18:15:57.523+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1099511631139
2012-11-12T05:56:23.074+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|1099511631139
2012-11-11T02:18:03.419+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577740|1099511631139
2012-11-12T05:39:27.543+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088850|1099511631139
2012-11-13T13:54:16.448+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088856|1099511631139
2012-03-23T10:52:38.767+00:00|2013-01-01T00:00:00.000+00:00|false|32|893353200934
2012-03-22T21:25:53.507+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|893353200934
2012-03-19T02:22:35.348+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|893353200934
2012-03-23T15:13:57.067+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|893353200934
2012-03-21T09:27:27.771+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|893353200934
2012-03-20T08:35:54.404+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|893353200934
2012-03-20T08:06:58.083+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044461|893353200934
2012-03-19T06:33:35.546+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|893353200934
2012-03-20T09:47:29.107+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|893353200934
2012-11-11T20:11:01.387+00:00|2013-01-01T00:00:00.000+00:00|false|32|1099511631144
2012-11-11T14:39:06.287+00:00|2013-01-01T00:00:00.000+00:00|false|2199023255594|1099511631144
2012-11-12T01:34:13.883+00:00|2013-01-01T00:00:00.000+00:00|false|6597069766702|1099511631144
2012-11-09T14:28:03.943+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277761|1099511631144
2012-11-07T19:59:02.145+00:00|2013-01-01T00:00:00.000+00:00|false|10995116277782|1099511631144
2012-11-09T22:55:43.823+00:00|2013-01-01T00:00:00.000+00:00|false|13194139533352|1099511631144
2012-11-12T10:59:21.504+00:00|2013-01-01T00:00:00.000+00:00|false|17592186044461|1099511631144
2012-11-09T06:30:34.952+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1099511631144
2012-11-08T13:18:31.976+00:00|2013-01-01T00:00:00.000+00:00|false|28587302322196|1099511631144
2012-11-08T09:26:47.322+00:00|2013-01-01T00:00:00.000+00:00|false|30786325577740|1099511631144
2012-11-08T07:11:04.933+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088850|1099511631144
2012-11-07T11:27:26.660+00:00|2013-01-01T00:00:00.000+00:00|false|35184372088856|1099511631144
2012-12-16T05:15:13.232+00:00|2013-01-01T00:00:00.000+00:00|false|24189255811081|1168231108551
2012-12-21T04:53:51.105+00:00|2012-12-29T16:46:07.043+00:00|false|21990232555527|1168231108557
